Asset association report
All time
Asset status,Asset,Asset type,Level,Status,Status reason,Added by,Last updated,Clicks,Impr.,CTR,Currency code,Avg. CPC,Cost
Enabled,"Models:Sprinter W906,Sprinter W910,Sprinter W907,Vito W447",Structured snippet,Account,Eligible,,Advertiser,"Mar 26, 2026, 8:05 AM",0,0, --,GBP,0,0.00
Enabled,"Standard Diagnosis
Full system scan onsite
Live data and fault finding
https://tripointdiagnostics.co.uk/services/diagnostic-callout",Sitelink,Account,Eligible,,Advertiser,"Mar 26, 2026, 8:06 AM",0,4,0.00%,GBP,0,0.00
Enabled,"Mercedes Servicing
Mobile van servicing
Genuine parts and checks
https://tripointdiagnostics.co.uk/services/mercedes-van-servicing",Sitelink,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:11 AM",0,0, --,GBP,0,0.00
Enabled,TriPoint Diagnostics,Headline,Ad,Eligible,,Advertiser, --,0,0, --,GBP,0,0.00
Enabled,Mobile Sprinter Servicing,Headline,Ad,Eligible,,Advertiser, --,2,35,5.71%,GBP,4.76,9.51
Enabled,TriPoint Diagnostics,Headline,Ad,Eligible,,Advertiser, --,0,0, --,GBP,0,0.00
Enabled,Mercedes Sprinter Service,Headline,Ad,Eligible,,Advertiser, --,3,51,5.88%,GBP,4.07,12.20
Enabled,TriPoint Diagnostics,Headline,Ad,Eligible,,Advertiser, --,0,0, --,GBP,0,0.00
Enabled,TriPoint Diagnostics,Headline,Ad,Eligible,,Advertiser, --,0,0, --,GBP,0,0.00
Enabled,"Vito Servicing
Vito servicing onsite
Genuine parts and checks
https://tripointdiagnostics.co.uk/services/vito-servicing",Sitelink,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:13 AM",0,6,0.00%,GBP,0,0.00
Enabled,Sprinter Service Reset,Callout,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:27 AM",0,25,0.00%,GBP,0,0.00
Enabled,Genuine Quality Parts,Callout,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:28 AM",0,0, --,GBP,0,0.00
Enabled,Vito Service Reset,Callout,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:28 AM",0,4,0.00%,GBP,0,0.00
Enabled,Genuine Parts Used,Callout,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:27 AM",0,2,0.00%,GBP,0,0.00
Enabled,Independent MB Specialist,Headline,Ad,Not eligible, --,Advertiser, --,0,0, --,GBP,0,0.00
Enabled,Mobile across Kent & SE London. Ideal for couriers and working vans.,Description,Ad,Not eligible, --,Advertiser, --,0,2,0.00%,GBP,0,0.00
Enabled,Clear Next Step Plan,Headline,Ad,Not eligible, --,Advertiser, --,0,2,0.00%,GBP,0,0.00
Enabled,Get Back On The Road,Headline,Ad,Not eligible, --,Advertiser, --,1,4,25.00%,GBP,2.49,2.49
Enabled,Clear Root Cause Plan,Headline,Ad,Not eligible, --,Advertiser, --,1,16,6.25%,GBP,2.99,2.99
Enabled,Compliance-First Diagnosis,Headline,Ad,Not eligible, --; --,Advertiser, --,0,0, --,GBP,0,0.00
Enabled,Book now. Clear next steps and documentation of what was coded.,Description,Ad,Not eligible, --,Advertiser, --,6,69,8.70%,GBP,2.19,13.13
Enabled,Diagnostic Check Incl.,Callout,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:27 AM",0,25,0.00%,GBP,0,0.00
Enabled,Mercedes Vito Brakes,Headline,Ad,Eligible,,Advertiser, --,0,3,0.00%,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/12967077685899548879,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:05 AM",0,0, --,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/12967077685899548879,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:06 AM",0,0, --,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/8202391856871697244,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:11 AM",0,0, --,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/8202391856871697244,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:10 AM",0,1,0.00%,GBP,0,0.00
Enabled,Mobile Citan Brakes,Headline,Ad,Eligible,,Advertiser, --,0,0, --,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/8202391856871697244,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:06 AM",0,0, --,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/2842608731580438873,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:08 AM",0,1,0.00%,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/2842608731580438873,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:03 AM",0,0, --,GBP,0,0.00
Enabled,Citan Service Reset,Callout,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:26 AM",0,0, --,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/2164851874572675975,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:06 AM",0,0, --,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/2164851874572675975,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:11 AM",0,6,0.00%,GBP,0,0.00
Enabled,"Limp Mode Guide
Reduced power diagnosis
Proper fault finding first
https://tripointdiagnostics.co.uk/blog/sprinter-limp-mode-proper-diagnostic",Sitelink,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:13 AM",0,8,0.00%,GBP,0,0.00
Enabled,Mercedes Van Servicing,Headline,Ad,Eligible,,Advertiser, --,0,8,0.00%,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/659569529357621818,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:01 AM",0,0, --,GBP,0,0.00
Enabled,Original File Backed Up,Headline,Ad,Eligible,,Advertiser, --,0,0, --,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/1449502601702083703,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:01 AM",0,0, --,GBP,0,0.00
Enabled,Priority Van Diagnosis,Callout,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:25 AM",0,0, --,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/8919155378660062809,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:01 AM",0,0, --,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/659569529357621818,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:00 AM",0,0, --,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/8919155378660062809,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:00 AM",0,1,0.00%,GBP,0,0.00
Enabled,Mercedes Van Emissions,Headline,Ad,Not eligible, --,Advertiser, --,0,0, --,GBP,0,0.00
Enabled,Mercedes Van Emissions,Headline,Ad,Eligible,,Advertiser, --,0,0, --,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/5512943952376375247,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:22 AM",0,0, --,GBP,0,0.00
Enabled,Fault Code Analysis,Callout,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:24 AM",0,1,0.00%,GBP,0,0.00
Enabled,3+ Vans Volume Pricing,Headline,Ad,Eligible,,Advertiser, --,0,3,0.00%,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/5512943952376375247,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:24 AM",0,0, --,GBP,0,0.00
Enabled,"VOR Diagnostics
Priority van fault finding
Fast help for off-road vans
https://tripointdiagnostics.co.uk/services/vor-van-diagnostics",Sitelink,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 8:54 AM",2,2,100.00%,GBP,10.16,20.32
Enabled,Mobile Van Diagnostics,Headline,Ad,Eligible,,Advertiser, --,0,0, --,GBP,0,0.00
Enabled,Mobile Van Diagnostics,Headline,Ad,Not eligible, --,Advertiser, --,0,0, --,GBP,0,0.00
Enabled,Mercedes Van Focus,Callout,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:24 AM",0,8,0.00%,GBP,0,0.00
Enabled,Smoother Daily Drive,Callout,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:29 AM",0,8,0.00%,GBP,0,0.00
Enabled,Mobile Van Diagnostics,Headline,Ad,Eligible,,Advertiser, --,2,2,100.00%,GBP,10.16,20.32
Enabled,Mobile Van Diagnostics,Headline,Ad,Not eligible, --,Advertiser, --,0,0, --,GBP,0,0.00
Enabled,"VOR Diagnostics
Priority van fault finding
Fast help for off-road vans
https://tripointdiagnostics.co.uk/services/vor-van-diagnostics",Sitelink,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 9:24 AM",0,3,0.00%,GBP,0,0.00
Enabled,Call or WhatsApp with your reg to confirm suitability and book a mobile visit.,Description,Ad,Eligible,,Advertiser, --,1,16,6.25%,GBP,0.64,0.64
Enabled,Mercedes Van Diagnostics,Headline,Ad,Not eligible, --,Advertiser, --,0,4,0.00%,GBP,0,0.00
Enabled,Coding Plan First,Headline,Ad,Not eligible, --,Advertiser, --,2,36,5.56%,GBP,1.89,3.79
Enabled,Mobile Xentry Diagnostics,Headline,Ad,Not eligible, --,Advertiser, --,0,4,0.00%,GBP,0,0.00
Enabled,Book Online In Minutes,Headline,Ad,Not eligible, --,Advertiser, --,0,0, --,GBP,0,0.00
Enabled,Mobile across Kent & SE London. Ideal for working vans under downtime pressure.,Description,Ad,Not eligible, --; --,Advertiser, --,0,0, --,GBP,0,0.00
Enabled,Live Data & Guided Checks,Headline,Ad,Not eligible, --,Advertiser, --,3,17,17.65%,GBP,2.65,7.96
Enabled,Sprinter / Vito Specialists,Headline,Ad,Not eligible, --; --,Advertiser, --,0,0, --,GBP,0,0.00
Enabled,Proper Diagnosis Proper Fix,Headline,Ad,Not eligible, --; --,Advertiser, --,0,0, --,GBP,0,0.00
Enabled,Sprinter / Vito Specialists,Headline,Ad,Not eligible, --,Advertiser, --,2,25,8.00%,GBP,2.18,4.35
Enabled,Sprinter / Vito Specialists,Headline,Ad,Not eligible, --,Advertiser, --,0,0, --,GBP,0,0.00
Enabled,Sprinter / Vito Specialists,Headline,Ad,Not eligible, --,Advertiser, --,2,79,2.53%,GBP,2.46,4.92
Enabled,Call or WhatsApp with your reg and symptoms for quick triage and booking.,Description,Ad,Eligible,,Advertiser, --,0,0, --,GBP,0,0.00
Enabled,Call or WhatsApp with your reg and symptoms for quick triage and booking.,Description,Ad,Eligible,,Advertiser, --,4,13,30.77%,GBP,4.17,16.69
Enabled,https://tpc.googlesyndication.com/simgad/13943924325683567534,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:59 AM",0,2,0.00%,GBP,0,0.00
Enabled,"Pre-Purchase Check
Full scan before you buy
Full scan before you buy
https://tripointdiagnostics.co.uk/services/pre-purchase-digital-health-check",Sitelink,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 9:24 AM",0,4,0.00%,GBP,0,0.00
Enabled,"Choose economy or load-focused calibrations to suit route, payload and daily use.",Description,Ad,Eligible,,Advertiser, --,0,6,0.00%,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/8777335796000318273,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:16 AM",0,4,0.00%,GBP,0,0.00
Enabled,"Areas Covered
Kent and SE London
Mobile Mercedes van specialist
https://tripointdiagnostics.co.uk/areas-covered",Sitelink,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:16 AM",1,28,3.57%,GBP,2.71,2.71
Enabled,https://tpc.googlesyndication.com/simgad/3416224888209709187,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:59 AM",0,0, --,GBP,0,0.00
Enabled,"Areas Covered
Kent and SE London
Mobile Mercedes van specialist
https://tripointdiagnostics.co.uk/areas-covered",Sitelink,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:17 AM",0,4,0.00%,GBP,0,0.00
Enabled,Written Repair Plan,Callout,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:25 AM",1,5,20.00%,GBP,0.43,0.43
Enabled,https://tpc.googlesyndication.com/simgad/3416224888209709187,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:00 AM",0,0, --,GBP,0,0.00
Enabled,"Areas Covered
Kent and SE London
Mobile Mercedes van specialist
https://tripointdiagnostics.co.uk/areas-covered",Sitelink,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:18 AM",0,7,0.00%,GBP,0,0.00
Enabled,Live Data Testing,Callout,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:24 AM",0,0, --,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/11169754895250430298,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:56 AM",0,0, --,GBP,0,0.00
Enabled,Original Files Backed Up,Headline,Ad,Eligible,,Advertiser, --,0,1,0.00%,GBP,0,0.00
Enabled,Pads & Discs From £319,Headline,Ad,Eligible,,Advertiser, --,0,0, --,GBP,0,0.00
Enabled,Pads & Discs From £319,Headline,Ad,Eligible,,Advertiser, --,0,2,0.00%,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/5445649819342046943,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:11 AM",0,1,0.00%,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/8777335796000318273,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:11 AM",0,0, --,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/8777335796000318273,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:10 AM",0,0, --,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/5445649819342046943,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:10 AM",0,1,0.00%,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/5445649819342046943,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:10 AM",0,1,0.00%,GBP,0,0.00
Enabled,AdBlue Fault Diagnosis,Headline,Ad,Not eligible, --,Advertiser, --,0,0, --,GBP,0,0.00
Enabled,Used Van Health Check,Headline,Ad,Eligible,,Advertiser, --,0,0, --,GBP,0,0.00
Enabled,Used Van Health Check,Headline,Ad,Not eligible, --,Advertiser, --,0,0, --,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/5081383678843856011,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:56 AM",0,0, --,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/5081383678843856011,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:01 AM",0,0, --,GBP,0,0.00
Enabled,"Mobile Mercedes van diagnostics for warning lights, limp mode and emissions faults.",Description,Ad,Eligible,,Advertiser, --,0,5,0.00%,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/5081383678843856011,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:00 AM",0,0, --,GBP,0,0.00
Enabled,Kent & SE London,Headline,Ad,Eligible,,Advertiser, --,0,0, --,GBP,0,0.00
Enabled,"AdBlue Countdown
Read before booking
Why clearing codes fails
https://tripointdiagnostics.co.uk/blog/adblue-countdown-clearing-codes-not-fix",Sitelink,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 8:52 AM",0,0, --,GBP,0,0.00
Enabled,Kent & SE London,Headline,Ad,Not eligible, --,Advertiser, --,0,0, --,GBP,0,0.00
Enabled,Kent & SE London,Headline,Ad,Not eligible, --,Advertiser, --,0,0, --,GBP,0,0.00
Enabled,Kent & SE London,Headline,Ad,Eligible,,Advertiser, --,3,16,18.75%,GBP,0.57,1.70
Enabled,Diagnostic Scan Before Buy,Headline,Ad,Eligible,,Advertiser, --,5,16,31.25%,GBP,1.03,5.13
Enabled,https://tpc.googlesyndication.com/simgad/12331735514727825457,Image,Ad group,Not eligible,Disapproved,Advertiser,"Mar 24, 2026, 10:59 AM",0,0, --,GBP,0,0.00
Enabled,Diagnostic Scan Before Buy,Headline,Ad,Not eligible, --,Advertiser, --,0,0, --,GBP,0,0.00
Enabled,Kent & SE London,Headline,Ad,Not eligible, --,Advertiser, --,0,0, --,GBP,0,0.00
Enabled,Kent & SE London,Headline,Ad,Eligible,,Advertiser, --,0,0, --,GBP,0,0.00
Enabled,Kent & SE London,Headline,Ad,Not eligible, --,Advertiser, --,0,0, --,GBP,0,0.00
Enabled,Fast Back On Road Focus,Headline,Ad,Not eligible, --,Advertiser, --,0,0, --,GBP,0,0.00
Enabled,Kent & SE London,Headline,Ad,Eligible,,Advertiser, --,0,0, --,GBP,0,0.00
Enabled,Van Load Tune From £199,Headline,Ad,Eligible,,Advertiser, --,0,4,0.00%,GBP,0,0.00
Enabled,Fast Back On Road Focus,Headline,Ad,Eligible,,Advertiser, --,0,0, --,GBP,0,0.00
Enabled,Call 06:00-22:00,Headline,Ad,Not eligible, --,Advertiser, --,0,3,0.00%,GBP,0,0.00
Enabled,Mobile Callout Available,Headline,Ad,Not eligible, --,Advertiser, --,2,7,28.57%,GBP,2.44,4.87
Enabled,Hard Faults Solved Properly,Headline,Ad,Not eligible, --,Advertiser, --,22,185,11.89%,GBP,2.50,54.96
Enabled,"Our Process
How the visit works
Scan, diagnose, written outcome
https://tripointdiagnostics.co.uk/process",Sitelink,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:13 AM",0,12,0.00%,GBP,0,0.00
Enabled,"Our Process
How the visit works
Scan, diagnose, written outcome
https://tripointdiagnostics.co.uk/process",Sitelink,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:10 AM",0,4,0.00%,GBP,0,0.00
Enabled,"Our Process
How the visit works
Scan, diagnose, written outcome
https://tripointdiagnostics.co.uk/process",Sitelink,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:11 AM",0,18,0.00%,GBP,0,0.00
Enabled,"Our Process
How the visit works
Scan, diagnose, written outcome
https://tripointdiagnostics.co.uk/process",Sitelink,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 9:29 AM",0,1,0.00%,GBP,0,0.00
Enabled,"Our Process
How the visit works
Scan, diagnose, written outcome
https://tripointdiagnostics.co.uk/process",Sitelink,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:12 AM",0,2,0.00%,GBP,0,0.00
Enabled,"Our Process
How the visit works
Scan, diagnose, written outcome
https://tripointdiagnostics.co.uk/process",Sitelink,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 9:26 AM",0,0, --,GBP,0,0.00
Enabled,"Our Process
How the visit works
Scan, diagnose, written outcome
https://tripointdiagnostics.co.uk/process",Sitelink,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:11 AM",0,0, --,GBP,0,0.00
Enabled,Sprinter Brakes,Headline,Ad,Eligible,,Advertiser, --,0,0, --,GBP,0,0.00
Enabled,"Pricing
Fixed pricing available
Check rates before booking
https://tripointdiagnostics.co.uk/pricing",Sitelink,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:13 AM",0,10,0.00%,GBP,0,0.00
Enabled,"Pricing
Fixed pricing available
Check rates before booking
https://tripointdiagnostics.co.uk/pricing",Sitelink,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:10 AM",0,5,0.00%,GBP,0,0.00
Enabled,"Pricing
Fixed pricing available
Check rates before booking
https://tripointdiagnostics.co.uk/pricing",Sitelink,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:11 AM",1,35,2.86%,GBP,1.92,1.92
Enabled,"Pricing
Fixed pricing available
Check rates before booking
https://tripointdiagnostics.co.uk/pricing",Sitelink,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 9:29 AM",0,2,0.00%,GBP,0,0.00
Enabled,"Pricing
Fixed pricing available
Check rates before booking
https://tripointdiagnostics.co.uk/pricing",Sitelink,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:11 AM",0,0, --,GBP,0,0.00
Enabled,"Pricing
Fixed pricing available
Check rates before booking
https://tripointdiagnostics.co.uk/pricing",Sitelink,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 9:26 AM",0,0, --,GBP,0,0.00
Enabled,"Pricing
Fixed pricing available
Check rates before booking
https://tripointdiagnostics.co.uk/pricing",Sitelink,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:12 AM",0,2,0.00%,GBP,0,0.00
Enabled,Genuine Parts,Callout,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:25 AM",0,0, --,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/5566016434029426273,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:06 AM",0,0, --,GBP,0,0.00
Enabled,"Mercedes Servicing
Mobile van servicing
Genuine parts and checks
https://tripointdiagnostics.co.uk/services/mercedes-van-servicing",Sitelink,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 9:29 AM",0,2,0.00%,GBP,0,0.00
Enabled,"Mercedes Servicing
Mobile van servicing
Genuine parts and checks
https://tripointdiagnostics.co.uk/services/mercedes-van-servicing",Sitelink,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 9:26 AM",0,0, --,GBP,0,0.00
Enabled,"Mercedes Servicing
Mobile van servicing
Genuine parts and checks
https://tripointdiagnostics.co.uk/services/mercedes-van-servicing",Sitelink,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:12 AM",0,1,0.00%,GBP,0,0.00
Enabled,"Mercedes Servicing
Mobile van servicing
Genuine parts and checks
https://tripointdiagnostics.co.uk/services/mercedes-van-servicing",Sitelink,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:13 AM",0,11,0.00%,GBP,0,0.00
Enabled,"Mercedes Servicing
Mobile van servicing
Genuine parts and checks
https://tripointdiagnostics.co.uk/services/mercedes-van-servicing",Sitelink,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:11 AM",1,33,3.03%,GBP,7.80,7.80
Enabled,"Service catalog:Xentry Diagnostics,Fault Finding,VOR Triage,Coding & Setup,Live Data Testing,Pre-Purchase Check,Fleet Health Check",Structured snippet,Campaign,Eligible,,Advertiser,"Feb 22, 2026, 12:28 PM",0,1,0.00%,GBP,0,0.00
Enabled,CAN / Network Fault Finding,Headline,Ad,Not eligible, --,Advertiser, --,18,168,10.71%,GBP,2.44,43.92
Enabled,TriPoint Diagnostics Ltd,Headline,Ad,Not eligible, --,Advertiser, --,0,25,0.00%,GBP,0,0.00
Enabled,Limp mode is not a diagnosis. We test properly and deliver a fix plan.,Description,Ad,Not eligible, --,Advertiser, --,0,5,0.00%,GBP,0,0.00
Enabled,Uptime-First Diagnostic Visit,Headline,Ad,Not eligible, --,Advertiser, --,0,1,0.00%,GBP,0,0.00
Enabled,VOR Van Diagnostics,Headline,Ad,Not eligible, --,Advertiser, --,0,3,0.00%,GBP,0,0.00
Enabled,Call 06:00-22:00 Daily,Headline,Ad,Not eligible, --,Advertiser, --,0,0, --,GBP,0,0.00
Enabled,"Coding done properly: diagnose first, then code/adapt with a clear plan.",Description,Ad,Not eligible, --,Advertiser, --,1,61,1.64%,GBP,2.43,2.43
Enabled,Xentry-Level Scan Depth,Headline,Ad,Not eligible, --,Advertiser, --,1,18,5.56%,GBP,2.48,2.48
Enabled,Xentry-Level Scan Depth,Headline,Ad,Not eligible, --,Advertiser, --,0,0, --,GBP,0,0.00
Enabled,Kent & SE London Coverage,Headline,Ad,Not eligible, --,Advertiser, --,0,0, --,GBP,0,0.00
Enabled,Kent & SE London Coverage,Headline,Ad,Not eligible, --,Advertiser, --,2,67,2.99%,GBP,2.48,4.96
Enabled,Kent & SE London Coverage,Headline,Ad,Not eligible, --; --,Advertiser, --,0,0, --,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/2164851874572675975,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:10 AM",0,0, --,GBP,0,0.00
Enabled,"Mobile Mercedes Sprinter servicing with genuine parts, Xentry reset and checks.",Description,Ad,Eligible,,Advertiser, --,2,45,4.44%,GBP,2.31,4.61
Enabled,Call or WhatsApp with your reg for model-specific pricing and booking.,Description,Ad,Eligible,,Advertiser, --,0,5,0.00%,GBP,0,0.00
Enabled,"Vito Servicing
Minor & major Vito service
Minor & major Vito service
https://tripointdiagnostics.co.uk/services/vito-servicing",Sitelink,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:10 AM",0,2,0.00%,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/1188611618641945832,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:05 AM",0,0, --,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/1188611618641945832,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:03 AM",0,0, --,GBP,0,0.00
Enabled,"Vito Servicing
Minor & major Vito service
Minor & major Vito service
https://tripointdiagnostics.co.uk/services/vito-servicing",Sitelink,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 10:12 AM",0,1,0.00%,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/1188611618641945832,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:06 AM",0,0, --,GBP,0,0.00
Enabled,Call or WhatsApp with your reg to confirm the right service package.,Description,Ad,Eligible,,Advertiser, --,0,1,0.00%,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/9592571105220752201,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:05 AM",0,2,0.00%,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/14856080073817210930,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:05 AM",0,0, --,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/14856080073817210930,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:03 AM",0,0, --,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/9592571105220752201,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:03 AM",0,0, --,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/9592571105220752201,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:06 AM",0,0, --,GBP,0,0.00
Enabled,https://tpc.googlesyndication.com/simgad/14856080073817210930,Image,Ad group,Eligible,,Advertiser,"Mar 24, 2026, 11:06 AM",0,0, --,GBP,0,0.00
Enabled,Call or WhatsApp with your reg to confirm the right service package.,Description,Ad,Eligible,,Advertiser, --,0,3,0.00%,GBP,0,0.00
Enabled,Call or WhatsApp with your reg to confirm the right service package.,Description,Ad,Eligible,,Advertiser, --,2,20,10.00%,GBP,5.25,10.49
Enabled,"Mercedes Servicing
Mobile van servicing
Genuine parts and checks
https://tripointdiagnostics.co.uk/services/mercedes-van-servicing",Sitelink,Account,Eligible,,Advertiser,"Mar 26, 2026, 8:06 AM",0,2,0.00%,GBP,0,0.00
Enabled,Best suited to motorway and A-road vans where fuel use depends on route and load.,Description,Ad,Eligible,,Advertiser, --,2,33,6.06%,GBP,1.67,3.35
Enabled,Call or WhatsApp with your reg to check suitability before booking.,Description,Ad,Eligible,,Advertiser, --,0,3,0.00%,GBP,0,0.00
Enabled,Mobile Mercedes Diagnostics,Headline,Ad,Eligible,,Advertiser, --,2,10,20.00%,GBP,0.95,1.90
Enabled,NOx Sensor Diagnostics,Headline,Ad,Eligible,,Advertiser, --,0,0, --,GBP,0,0.00
Enabled,NOx Sensor Diagnostics,Headline,Ad,Not eligible, --,Advertiser, --,0,0, --,GBP,0,0.00
